CustomerId;Surname;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
15625426;Ashbolt;754;Germany;Female;55;3;16160881;1;1;0;808085;1
15716334;Rozier;850;Spain;Female;45;2;12231121;1;1;1;194825;0
15621075;Ogbonnaya;778;Germany;Female;45;1;16215042;2;1;0;17453127;0
15708710;Ford;525;Spain;Female;37;0;0;1;0;1;13152172;0
15726676;Marshall;616;Spain;Male;30;5;0;2;0;1;19610851;0
15587421;Tsai;687;Germany;Female;34;7;11138818;2;1;0;14856476;0
15679200;Crawford;580;Spain;Male;29;9;6171044;2;1;0;1280778;0
15635905;Moran;616;Spain;Female;32;6;0;2;1;1;4300146;0
15777892;Samsonova;721;Germany;Male;37;3;10772064;1;1;1;15859112;0
15604482;Chiemezie;850;Spain;Male;30;2;14104001;1;1;1;59782;0
15600974;He;516;Spain;Male;50;5;0;1;0;1;14614593;1
15627801;Ginikanwa;512;Spain;Male;33;3;17666662;1;1;0;9467077;0
15755262;McDonald;608;Spain;Female;41;3;8976384;1;0;0;19930474;1
15752047;Trevisano;689;Germany;Male;33;2;16181464;2;1;0;1693819;0
15785542;Kornilova;572;Germany;Male;26;4;11828701;2;0;0;604273;0
15723488;Watson;668;Germany;Male;47;7;10685421;1;0;1;15795902;1
15786308;Millar;730;Spain;Female;33;9;0;2;0;0;17657662;0
15787155;Yang;514;Spain;Male;30;7;0;1;0;1;12501024;0
15568748;Poole;671;Germany;Male;45;6;9956422;1;1;1;10887245;1
15676895;Cattaneo;547;Germany;Female;39;6;7459615;3;1;1;8574652;1
15637753;O'Sullivan;751;Germany;Male;50;2;9688839;1;1;0;7720625;1
15605461;Lucas;594;Germany;Female;29;3;13083022;1;1;0;6104853;0
15723886;Fiore;767;Germany;Male;20;3;11971425;2;0;1;15013538;0
15772896;Dumetochukwu;763;Germany;Male;42;6;10016075;1;1;0;3346294;1
15764866;Synnot;539;Germany;Female;43;3;1162205;3;1;0;5580396;1
15812009;Grant;662;Spain;Male;38;4;0;2;1;0;13625965;0
15651001;Tsao;725;Germany;Female;39;5;1168038;1;1;0;12405297;0
15596175;McIntosh;659;Germany;Male;67;6;1174116;1;1;1;4507109;1
15576269;Madison;523;Spain;Male;34;7;0;2;1;0;6203006;0
15685500;Glazkov;772;Germany;Male;26;7;15240051;2;1;0;79414;0
15657566;Wieck;634;Germany;Male;24;8;10309785;1;1;1;15757729;0
15772423;Liao;739;Germany;Male;54;8;12641814;1;1;0;13442075;1
15628112;Hughes;771;Germany;Female;36;5;778469;1;0;0;9980599;0
15753754;Morrison;587;Spain;Female;34;1;0;2;1;1;9793268;0
15694717;Ku;544;Germany;Male;37;2;7973191;1;1;1;5755895;0
15665834;Cheatham;696;Spain;Male;28;8;0;1;0;0;17671347;0
15765297;Yao;766;Spain;Male;41;0;0;2;0;1;3428323;0
15592979;Rose;671;Germany;Female;34;6;3726667;2;0;0;15691712;0
15607178;Welch;850;Germany;Male;38;3;5490101;1;1;1;14007555;0
15713853;Ifeajuna;732;Germany;Male;42;9;10874808;2;1;1;6532311;0
15673481;Morton;726;Spain;Female;48;6;9990619;1;1;0;6432324;0
15700696;Kang;738;Spain;Male;31;9;790198;1;1;1;1860623;0
15813163;Ch'iu;531;Spain;Female;36;9;9924051;1;1;0;12313701;0
15717398;Fielding;549;Spain;Female;39;7;0;1;0;0;8125925;1
15799217;Zetticci;791;Germany;Female;35;7;524362;1;1;0;16105175;0
15787071;Dulhunty;650;Spain;Male;41;9;0;2;0;1;19159967;0
15619955;Bevington;733;Germany;Male;34;3;10033796;3;1;0;4855919;1
15796505;Boyle;811;Germany;Female;34;1;14929719;2;1;1;18633974;0
15800116;Bowman;712;Germany;Male;28;4;14560544;1;0;1;9388353;0
15758685;Dubinina;706;Spain;Female;37;7;0;2;1;1;1108993;0
15669169;Hargreaves;775;Spain;Male;29;10;0;2;1;1;6814393;0
15643024;Huang;479;Germany;Male;35;4;13871892;1;1;1;4725179;1
15573112;Kang;602;Spain;Male;29;5;10390728;1;1;0;16122984;0
15727556;O'Donnell;744;Spain;Female;26;5;16629789;1;1;1;18169444;0
15697307;Nnachetam;588;Spain;Male;34;10;0;2;1;0;7907891;0
15652266;Chidiebele;703;Germany;Male;42;9;63227;1;0;1;13731632;0
15607098;Ahmed;747;Spain;Female;41;5;9452117;2;1;0;19492686;0
15590241;Chuang;750;Spain;Female;34;9;11282226;1;0;0;15040153;1
15684173;Chang;687;Spain;Female;44;7;0;3;1;0;15585352;1
15682541;Hartley;616;Spain;Female;36;6;13231171;1;0;0;1546284;0
15660211;Shih;629;Germany;Male;35;7;15684729;2;1;0;3182429;0
15746726;Doyle;438;Germany;Male;31;8;7839869;1;1;0;4493701;0
15702919;Collins;729;Germany;Male;30;6;6366942;1;1;0;14511137;0
15797960;Skinner;806;Germany;Female;59;0;13529633;1;1;0;1828225;0
15631868;Robertson;744;Spain;Male;36;2;15380444;1;1;1;8721333;0
15581539;Atkinson;474;Spain;Male;37;3;0;2;0;0;5717532;0
15666252;Ritchie;706;Spain;Male;42;9;0;2;1;1;2871434;0
15677512;McEncroe;628;Spain;Female;22;3;0;1;1;0;8542628;0
15810834;Gordon;525;Spain;Female;57;2;14596533;1;1;1;6444836;0
15669064;Mazzanti;671;Germany;Male;35;1;14484874;1;1;1;1790123;0
15624528;L?;664;Germany;Male;26;7;11624414;2;1;1;9514514;0
15601274;Hsieh;667;Spain;Female;40;1;14650207;1;1;0;1916289;0
15702669;Faulkner;663;Germany;Male;44;2;1170286;2;0;1;14468018;0
15728669;Knowles;584;Germany;Female;30;8;11201381;1;1;0;17777203;1
15742668;Day;626;Spain;Female;37;6;10826937;1;1;0;559794;0
15740476;Tsao;659;Germany;Female;32;3;15092374;2;0;1;17465251;0
15636624;Nwabugwu;805;Spain;Female;39;5;16527213;1;1;0;1410985;1
15807923;Young;716;Germany;Female;39;10;11530131;1;1;0;435274;1
15745844;Kerr;642;Germany;Female;40;6;12950249;2;0;1;8609923;1
15681081;Marrero;545;Spain;Female;47;5;0;2;1;1;3897014;0
15658935;Freeman;630;Germany;Female;34;9;10693705;2;1;0;13827501;0
15747358;Russell;643;Germany;Male;59;3;17033137;1;1;1;3217179;0
15735203;Seleznyov;654;Germany;Female;32;1;11451085;1;1;1;12614323;0
15659420;Foley;659;Spain;Male;32;3;10759411;2;1;1;10241684;0
15593365;Shih;762;Spain;Male;39;2;8127313;1;1;1;1871967;0
15777352;Ikedinachukwu;568;Spain;Female;32;7;1693996;1;1;0;6193622;0
15812007;Power;670;Spain;Male;25;6;0;2;1;1;7835894;0
15611759;Simmons;850;Spain;Female;57;8;1267763;2;1;1;13229849;0
15661629;Ricci;522;Spain;Male;34;9;12643629;1;1;0;17424852;1
15803716;West;706;Spain;Male;28;3;0;2;0;1;18154367;0
15696674;Robinson;643;Germany;Female;45;2;15084293;1;0;1;231996;1
15745088;Chen;443;Germany;Female;29;9;9902761;2;1;0;109404;0
15613085;Ibrahimova;628;Spain;Female;33;3;0;1;1;1;18819325;0
15633537;Nolan;540;Germany;Female;42;9;8727141;2;1;0;17257264;0
15594720;Scott;460;Germany;Female;35;8;10274291;2;1;1;1893396;0
15684042;Blair;636;Germany;Male;34;2;4010551;2;0;1;5351216;0
15611579;Sutherland;801;Spain;Male;42;4;14194767;1;1;1;1059829;0
15774696;Cole;640;Germany;Female;75;1;10630791;2;0;1;11342877;0
15694506;Briggs;611;Germany;Male;31;0;10788481;2;1;1;18348798;0
15688074;Gregory;802;Germany;Male;31;1;12501372;1;1;1;18765809;0
15759537;Bianchi;717;Germany;Male;35;7;5846937;2;1;1;17245939;0
15583456;Gardiner;745;Germany;Male;45;10;11723163;3;1;1;12238102;1
15667871;Kerr;572;Spain;Male;35;4;15239026;1;1;0;12812366;0
15677371;Ko;629;Spain;Female;30;2;3401363;1;1;0;1957063;0
15629677;Distefano;687;Spain;Female;39;2;0;3;0;0;1881506;1
15568240;Ting;492;Germany;Female;30;10;7716887;2;0;1;14670022;0
15622993;Boyd;709;Germany;Male;28;8;12469572;2;1;0;14525135;0
15689294;Onyemaechi;705;Germany;Male;44;3;10593496;1;1;0;8246369;0
15721181;Oliver;611;Spain;Male;46;6;0;2;1;0;4588633;0
15776433;Greco;730;Spain;Male;62;2;0;2;1;1;18648995;0
15748936;Whitehead;709;Spain;Female;45;2;0;2;0;1;16292265;0
15685226;Morrison;712;Germany;Female;29;7;14719907;1;1;1;849324;0
15785611;Onyeoruru;752;Germany;Male;38;3;18310229;1;1;1;7155712;0
15573456;Cunningham;648;Spain;Male;46;9;127209;2;1;0;7740595;1
15684548;Demidov;556;Spain;Male;38;8;0;2;0;0;41741;1
15620505;Celis;594;Spain;Female;24;0;9737854;1;1;1;7140517;0
15807432;Cheng;645;Germany;Female;37;2;13692509;2;0;1;15340024;0
15612187;Morin;547;Germany;Male;32;8;15572685;1;1;0;6778999;0
15747795;Pai;593;Germany;Female;38;4;12949942;1;1;1;15407127;0
15781589;Carpenter;751;Spain;Male;52;8;0;2;0;1;17929185;0
15732674;Fennell;443;Spain;Male;36;6;7043801;2;0;1;5693743;0
15578045;Mitchell;538;Spain;Female;49;9;14143404;1;0;0;17377925;1
15745354;Franklin;611;Spain;Female;37;4;0;2;1;0;12569626;0
15701376;K'ung;668;Germany;Male;37;10;15295829;2;1;1;15958561;0
15691625;Ko;537;Germany;Female;41;3;13830634;1;1;0;10676147;0
15566594;McKenzie;709;Spain;Male;23;10;0;2;0;0;12959018;0
15686302;Fisk;745;Spain;Female;31;3;12432884;1;1;1;14045152;0
15801559;Chiang;693;Germany;Female;41;9;18146148;3;1;1;18792943;1
15810432;Moseley;795;Spain;Male;35;8;0;2;1;0;16715536;0
15809616;Hsiung;626;Spain;Male;26;8;0;2;0;0;19142071;0
15720559;Heath;487;Germany;Female;61;5;11036803;1;0;0;1138445;1
15810418;T'ang;756;Germany;Female;60;3;11592489;1;1;0;9352419;1
15674551;Fitch;535;Germany;Male;40;7;1117565;1;1;0;812832;1
15652883;Chung;492;Germany;Male;39;10;12457665;2;1;0;14858461;0
15576313;Wei;486;Germany;Female;40;9;7134009;1;1;0;7619221;0
15806467;Boyle;568;Germany;Male;40;1;9928263;1;0;0;13460094;1
15597602;Nwachinemelu;619;Germany;Male;57;3;13794639;1;1;1;7246799;1
15743040;Kuznetsova;724;Germany;Male;41;2;12789257;2;0;1;19964545;0
15705521;Pisani;548;Germany;Female;33;0;10108436;1;1;0;4274985;0
15595039;Manna;545;Germany;Female;37;8;11475408;1;1;0;13605044;1
15693737;Carr;627;Germany;Female;30;4;7987102;2;1;0;12982689;0
15690134;Hughes;464;Germany;Female;42;3;8567925;1;1;1;16410474;0
15787470;Parkinson;553;Spain;Male;47;3;11652815;1;0;0;14570419;1
15658169;Cook;778;Spain;Female;47;6;12729934;2;1;0;12469499;0
15794396;Newbold;494;Germany;Female;38;7;17493764;1;1;0;4008432;0
15710825;Ch'en;592;Spain;Male;31;7;1100711;1;0;0;4392136;0
15668444;He;590;Spain;Female;44;3;13943237;1;1;0;6222281;0
15707362;Yin;514;Germany;Male;43;1;9555631;1;0;1;19927398;1
15662976;Lettiere;637;Spain;Male;37;8;0;1;1;1;18606236;0
15732778;Templeman;468;Germany;Male;29;1;11168198;2;1;1;19571116;0
15670039;Sun;509;Spain;Female;25;3;10873871;2;1;0;10692057;0
15613786;Ogbonnaya;818;Spain;Male;26;4;0;2;1;1;16703694;0
15663252;Olisanugo;850;Spain;Female;32;9;0;2;1;1;1892492;0
15593782;Brookes;816;Germany;Female;38;5;13087875;3;1;0;7190577;1
15759298;Shih;631;Spain;Male;27;10;13416962;1;1;1;17673002;0
15591986;Johnston;621;Germany;Male;46;6;14107837;1;0;0;345808;1
15798888;Pisano;605;Germany;Female;31;1;11799259;1;1;1;18359877;0
15695585;Atkins;788;Spain;Male;34;6;15647862;1;0;1;18119676;0
15578186;Pirozzi;486;Germany;Male;37;9;11521799;2;1;0;14499533;0
15676519;George;615;Spain;Male;61;9;0;2;1;0;15022785;1
15807709;Kirby;714;Germany;Female;55;9;18007522;1;1;1;10012771;0
15714689;Houghton;591;Spain;Male;29;1;9754124;1;1;1;19635617;0
15804256;Hale;765;Germany;Male;36;8;9231054;2;1;1;7292456;0
15591995;Barry;757;Germany;Male;26;8;12158156;2;1;1;12705904;0
15727688;Chizuoke;555;Spain;Male;32;4;0;2;1;1;5440579;0
15730059;Udobata;638;Spain;Male;44;9;7763735;2;1;1;11134622;0
15715527;Freeman;543;Spain;Female;41;4;0;1;0;0;19490216;0
15805565;Obiuto;691;Germany;Male;30;7;11692789;1;1;0;2119839;0
15677307;Lo;684;Germany;Female;40;6;13732665;1;1;0;1869766;0
15598883;King;599;Spain;Female;37;2;0;2;1;1;14373929;0
15568506;Forbes;524;Germany;Female;31;10;6723898;2;1;1;16181123;0
15761043;Macleod;632;Germany;Female;38;6;8656976;2;1;0;9809091;0
15782236;Gibbs;735;Spain;Male;34;5;0;2;0;0;7109541;0
15746902;Belstead;793;Spain;Male;38;9;0;2;1;0;8822502;0
15781307;Schneider;779;Germany;Male;37;7;12009252;2;1;0;13592572;0
15595766;Watts;527;Spain;Male;37;5;9372273;2;1;1;13909373;0
15742358;Humphreys;696;Germany;Male;32;8;10116099;1;1;1;11591655;0
15653849;Lu;572;Germany;Female;48;3;15282799;1;1;0;3841179;1
15736112;Walton;519;Spain;Female;57;2;11903535;2;1;1;2987179;0
15749851;Brookes;702;Spain;Female;26;4;13521957;1;0;1;5974763;0
15592300;Mai;543;Spain;Male;35;10;5940863;1;1;0;7677353;0
15592846;Fiorentini;639;Germany;Male;35;10;1281739;2;1;0;5909339;0
15739803;Lucciano;686;Spain;Male;34;9;0;2;1;0;1275698;0
15794142;Ferreira;564;Germany;Female;62;5;11493135;3;0;1;1826098;1
15762729;Ukaegbunam;745;Germany;Female;28;1;11107136;1;1;0;7327596;1
15705953;Kodilinyechukwu;721;Spain;Male;51;0;16931213;1;1;0;10907835;1
15615457;Burns;842;Spain;Female;44;2;11265208;2;1;0;12664498;0
15720187;Han;479;Germany;Female;30;7;14396436;2;1;0;4187999;0
15750141;Reichard;721;Germany;Female;36;3;6525307;2;1;0;2873778;0
15657284;Day;674;Germany;Male;47;6;10690194;1;1;1;20792;1
15763063;Price;685;Spain;Female;25;10;12850963;1;1;0;12156233;0
15711309;Sumrall;574;Germany;Male;33;3;12983467;1;1;0;19313142;0
15775318;Lu;590;Spain;Female;51;3;15496299;3;0;1;19193227;1
15705515;Lazarev;587;Germany;Male;40;5;1382419;2;1;0;1594181;0
15634844;Miller;598;Germany;Male;41;3;9153693;1;1;0;19146878;1
15717046;Wentworth-Shields;741;Spain;Male;53;3;0;2;1;1;3891368;0
15571816;Ritchie;850;Spain;Female;70;5;0;1;1;1;70518;0
15670080;Mackenzie;584;Germany;Female;29;7;10520401;1;0;1;13849003;0
15800440;Power;650;Spain;Male;61;1;15296873;1;0;1;8297069;0
15665678;Tan;607;Spain;Male;36;8;15826168;1;1;1;7674472;0
15788126;Evans;689;Spain;Female;38;6;12102105;1;1;1;1218215;0
15651674;Billson;438;Spain;Female;54;2;0;1;0;0;19176307;1
15689614;Teng;687;Spain;Female;63;1;13771566;1;1;1;3793874;0
15795564;Moretti;737;Germany;Male;31;5;12119222;2;1;1;7489058;0
15607312;Ch'ang;648;Spain;Female;49;10;0;2;1;1;15983578;1
15644753;Hung;848;Spain;Male;40;3;11092996;1;1;1;3087684;0
15761986;Obialo;439;Spain;Female;32;3;13890161;1;1;0;7568597;0
15692671;Dobson;701;Spain;Male;36;8;0;2;1;0;16916146;0
15737741;McKay;607;Spain;Female;33;2;10843187;2;0;1;10929139;1
15576352;Revell;586;Spain;Female;57;3;0;2;0;1;605781;0
15753719;Rickards;547;Germany;Female;30;9;7239241;1;1;0;7707714;0
15803689;Begum;647;Germany;Female;51;1;11974177;2;0;0;5495451;1
15722010;Zuyev;621;Spain;Male;53;9;17049184;1;1;0;3558807;1
15591047;Ma;519;Spain;Female;47;6;15729602;2;0;0;14727843;1
15788291;Okwuadigbo;713;Germany;Female;38;7;14460622;1;1;1;5659436;1
15775153;Buchi;630;Spain;Male;32;4;82034;1;0;0;14632645;0
15603925;Greco;779;Spain;Female;26;4;17431813;2;0;1;3829621;0
15680970;Lombardi;611;Germany;Female;41;2;11420684;1;1;0;1640616;0
15697183;Uchenna;685;Spain;Male;43;9;0;2;1;0;10781128;0
15567446;Coffman;646;Germany;Male;39;9;11157441;1;1;1;3083851;0
15637476;Alexandrova;683;Germany;Female;57;5;16244869;1;0;0;922178;1
15714939;Fallaci;484;Germany;Female;34;4;14824954;1;0;1;3373827;0
15645569;Mai;762;Spain;Female;26;7;12370946;2;1;1;16965457;0
15586585;Duncan;698;Germany;Female;51;2;11101898;1;1;0;8641028;0
15805062;Lynton;667;Spain;Male;38;1;8720238;1;1;1;7786691;0
15660271;Duncan;688;Germany;Male;26;8;14613339;1;1;1;17529676;0
15745295;Gether;727;Spain;Female;31;0;0;1;1;0;12175104;1
15719352;Davidson;754;Spain;Male;39;6;17018499;2;1;0;8959326;0
15766575;Larionova;612;Germany;Female;62;8;14074533;1;1;0;19343789;1
15594594;Loggia;546;Spain;Male;42;7;13907051;1;1;1;86945;0
15646161;Steinhoff;673;Spain;Female;37;8;0;2;1;1;18331879;0
15603134;Pai;656;Spain;Female;40;10;1678785;1;0;1;15188716;0
15636444;Craig;535;Germany;Female;53;5;14161655;2;1;1;7588865;0
15773456;Lazareva;678;Germany;Male;36;3;14574767;2;0;1;8956674;0
15745307;Ch'iu;477;Spain;Female;48;2;12912064;1;0;1;2647579;0
15604119;Alderete;850;Spain;Male;35;7;11034982;1;0;0;1263558;0
15692463;Rahman;799;Spain;Female;28;3;14225365;1;1;0;4504256;0
15811762;Pickering;583;Germany;Female;54;6;11598886;1;1;0;5755398;1
15718673;Mirams;839;Spain;Female;33;10;7559243;1;1;0;6267442;0
15724282;Tsao;540;Germany;Male;44;3;16411304;2;1;1;1212079;0
15633648;Jideofor;696;Spain;Female;51;5;0;2;1;0;5502243;0
15603323;Bell;660;Spain;Female;33;1;0;2;0;0;11783491;0
15784844;K'ung;752;Spain;Male;48;5;11606008;1;1;0;15661838;1
15640078;Chambers;660;Germany;Female;39;5;13513499;1;1;0;173683;1
15664610;Campbell;459;Germany;Male;48;4;13399452;1;1;1;1928706;1
15751710;Ginikanwa;729;Spain;Male;31;8;16487081;2;1;1;956739;0
15692926;Toscani;498;Germany;Male;25;8;12170273;1;1;1;13221049;0
15813741;Nnachetam;549;Spain;Male;25;6;1938582;1;0;1;2160011;0
15698474;Sagese;601;Germany;Female;54;1;13103997;2;1;1;1996615;0
15592937;Napolitani;632;Germany;Female;41;3;8187738;1;1;1;3364221;0
15699637;Anenechi;694;Spain;Male;57;8;11632607;1;1;1;11770465;0
15640825;Loyau;695;Spain;Male;46;3;12254964;1;1;1;5629785;0
15576368;Bledsoe;624;Germany;Female;48;3;12238838;2;0;0;3002009;0
15745621;Wertheim;640;Spain;Female;32;6;11887935;2;1;1;1913171;0
15642394;He;529;Spain;Male;35;5;0;2;1;1;1872885;0
15607040;P'an;593;Spain;Female;38;4;8873644;2;1;0;6702003;0
15715142;Repina;739;Germany;Male;45;7;10270362;1;0;1;14780294;1
15810978;Pugliesi;788;Spain;Female;70;1;0;2;1;1;4161062;0
15668886;Blakey;684;Spain;Female;38;3;0;2;1;0;4425565;0
15613880;Higinbotham;591;Spain;Male;58;5;12846869;1;0;1;13725455;0
15775238;Achebe;651;Germany;Female;41;4;13343259;1;0;1;15130348;0
15786905;Russo;749;Germany;Female;40;8;14178257;2;0;0;8633363;0
15600337;Dobie;661;Spain;Male;42;2;17882091;1;0;0;2935857;1
15579334;Watkins;769;Germany;Female;45;5;12667481;1;1;0;12411871;1
